,id,family,genus,species,content
3693,84555,Orchidaceae,Ophrys,Ophrys passionis Sennen,Flower
3694,84594,Orchidaceae,Ophrys,Ophrys fuciflora (F.W.Schmidt) Moench,Flower
3695,84640,Orchidaceae,Ophrys,Ophrys virescens Philippe,Flower
3696,8470,Campanulaceae,Campanula,Campanula scheuchzeri Vill.,Flower
3697,84721,Gentianaceae,Gentiana,Gentiana pyrenaica L.,Flower
3698,84763,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower
3699,84780,Geraniaceae,Geranium,Geranium robertianum L.,Flower
3700,84892,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower
3701,84942,Rosaceae,Crataegus,Crataegus germanica (L.) Kuntze,Flower
3702,84943,Gentianaceae,Gentiana,Gentiana pneumonanthe L.,Flower
3703,850,Asteraceae,Cirsium,Cirsium vulgare (Savi) Ten.,Flower
3704,8500,Asteraceae,Cirsium,Cirsium eriophorum (L.) Scop.,Flower
3705,85140,Violaceae,Viola,Viola riviniana Rchb.,Flower
3706,85141,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower
3707,85208,Gentianaceae,Gentiana,Gentiana purpurea L.,Flower
3708,85250,Geraniaceae,Geranium,Geranium pratense L.,Flower
3709,85271,Geraniaceae,Geranium,Geranium sylvaticum L.,Flower
3710,85279,Orchidaceae,Ophrys,Ophrys lutea Cav.,Flower
3711,85280,Gentianaceae,Gentiana,Gentiana nivalis L.,Flower
3712,85286,Lamiaceae,Ajuga,Ajuga iva (L.) Schreb.,Flower
3713,85298,Iridaceae,Iris,Iris lutescens Lam.,Flower
3714,85327,Geraniaceae,Geranium,Geranium phaeum L.,Flower
3715,85337,Amaryllidaceae,Narcissus,Narcissus dubius Gouan,Flower
3716,85390,Fabaceae,Trifolium,Trifolium pratense L.,Flower
3717,8541,Orchidaceae,Ophrys,Ophrys passionis Sennen,Flower
3718,85414,Iridaceae,Iris,Iris lutescens Lam.,Flower
3719,85445,Geraniaceae,Geranium,Geranium molle L.,Flower
3720,85523,Malvaceae,Malva,Malva sylvestris L.,Flower
3721,85552,Plantaginaceae,Veronica,Veronica persica Poir.,Flower
3722,85620,Campanulaceae,Campanula,Campanula scheuchzeri Vill.,Flower
3723,85635,Orchidaceae,Ophrys,Ophrys arachnitiformis Gren. & M.Philippe,Flower
3724,85643,Gentianaceae,Gentiana,Gentiana pyrenaica L.,Flower
3725,8567,Campanulaceae,Campanula,Campanula scheuchzeri Vill.,Flower
3726,85685,Asteraceae,Cirsium,Cirsium oleraceum (L.) Scop.,Flower
3727,85687,Rosaceae,Rosa,Rosa canina L.,Flower
3728,85707,Scrophulariaceae,Verbascum,Verbascum boerhavii L.,Flower
3729,85721,Orchidaceae,Ophrys,Ophrys lupercalis Devillers & Devillers-Tersch.,Flower
3730,85756,Iridaceae,Iris,Iris lutescens Lam.,Flower
3731,85762,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower
3732,85777,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower
3733,858,Geraniaceae,Geranium,Geranium molle L.,Flower
3734,85823,Orchidaceae,Ophrys,Ophrys arachnitiformis Gren. & M.Philippe,Flower
3735,85888,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower
3736,8592,Orchidaceae,Ophrys,Ophrys virescens Philippe,Flower
3737,85920,Gentianaceae,Gentiana,Gentiana nivalis L.,Flower
3738,85924,Iridaceae,Iris,Iris lutescens Lam.,Flower
3739,85930,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower
3740,85954,Scrophulariaceae,Verbascum,Verbascum blattaria L.,Flower
3741,86019,Fabaceae,Trifolium,Trifolium pratense L.,Flower
3742,86034,Gentianaceae,Gentiana,Gentiana lutea L.,Flower
3743,86042,Malvaceae,Malva,Malva sylvestris L.,Flower
3744,8606,Geraniaceae,Geranium,Geranium dissectum L.,Flower
3745,86060,Malvaceae,Malva,Malva sylvestris L.,Flower
3746,8607,Iridaceae,Iris,Iris lutescens Lam.,Flower
3747,86104,Iridaceae,Iris,Iris pseudacorus L.,Flower
3748,86118,Geraniaceae,Geranium,Geranium phaeum L.,Flower
3749,86121,Amaryllidaceae,Allium,Allium triquetrum L.,Flower
3750,86139,Geraniaceae,Geranium,Geranium molle L.,Flower
3751,86192,Violaceae,Viola,Viola odorata L.,Flower
3752,86252,Campanulaceae,Campanula,Campanula persicifolia L.,Flower
3753,86317,Geraniaceae,Geranium,Geranium sylvaticum L.,Flower
3754,86329,Lamiaceae,Ajuga,Ajuga reptans L.,Flower
3755,86339,Rosaceae,Rosa,Rosa canina L.,Flower
3756,86369,Gentianaceae,Gentiana,Gentiana acaulis L.,Flower
3757,86374,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower
3758,86414,Campanulaceae,Campanula,Campanula trachelium L.,Flower
3759,86420,Amaryllidaceae,Allium,Allium ursinum L.,Flower
3760,86443,Malvaceae,Malva,Malva sylvestris L.,Flower
3761,86476,Asteraceae,Cirsium,Cirsium palustre (L.) Scop.,Flower
3762,86494,Geraniaceae,Geranium,Geranium columbinum L.,Flower
3763,86501,Fabaceae,Trifolium,Trifolium resupinatum L.,Flower
3764,86522,Orchidaceae,Ophrys,Ophrys arachnitiformis Gren. & M.Philippe,Flower
3765,8655,Fabaceae,Trifolium,Trifolium stellatum L.,Flower
3766,86559,Malvaceae,Malva,Malva moschata L.,Flower
3767,86562,Rosaceae,Rosa,Rosa canina L.,Flower
3768,86623,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower
3769,86630,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower
3770,86670,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Flower
3771,86675,Campanulaceae,Campanula,Campanula glomerata L.,Flower
3772,86679,Amaryllidaceae,Allium,Allium ursinum L.,Flower
3773,86697,Plantaginaceae,Veronica,Veronica persica Poir.,Flower
3774,86712,Orchidaceae,Ophrys,Ophrys lutea Cav.,Flower
3775,86721,Plantaginaceae,Veronica,Veronica chamaedrys L.,Flower
3776,8675,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower
3777,86771,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower
3778,86819,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower
3779,86869,Geraniaceae,Geranium,Geranium sanguineum L.,Flower
3780,86884,Scrophulariaceae,Verbascum,Verbascum blattaria L.,Flower
3781,86885,Campanulaceae,Campanula,Campanula patula L.,Flower
3782,8691,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Flower
3783,86953,Gentianaceae,Gentiana,Gentiana pyrenaica L.,Flower
3784,86980,Lamiaceae,Ajuga,Ajuga chamaepitys (L.) Schreb.,Flower
3785,87,Campanulaceae,Campanula,Campanula persicifolia L.,Flower
3786,87063,Rosaceae,Rosa,Rosa agrestis Savi,Flower
3787,8709,Fabaceae,Trifolium,Trifolium pratense L.,Flower
3788,87111,Campanulaceae,Campanula,Campanula rhomboidalis L.,Flower
3789,87149,Malvaceae,Malva,Malva setigera Spenn.,Flower
3790,87161,Rosaceae,Rosa,Rosa pendulina L.,Flower
3791,87208,Iridaceae,Iris,Iris lutescens Lam.,Flower
3792,87227,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower
3793,87264,Campanulaceae,Campanula,Campanula rapunculus L.,Flower
3794,87266,Asteraceae,Cirsium,Cirsium arvense (L.) Scop.,Flower
3795,87283,Violaceae,Viola,Viola tricolor L.,Flower
3796,87289,Geraniaceae,Geranium,Geranium phaeum L.,Flower
3797,8731,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower
3798,87362,Asteraceae,Cirsium,Cirsium vulgare (Savi) Ten.,Flower
3799,87414,Amaryllidaceae,Narcissus,Narcissus pseudonarcissus L.,Flower
3800,87425,Iridaceae,Iris,Iris foetidissima L.,Flower
3801,87447,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower
3802,87452,Orchidaceae,Ophrys,Ophrys lutea Cav.,Flower
3803,87458,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower
3804,87465,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower
3805,87467,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower
3806,87469,Amaryllidaceae,Allium,Allium nigrum L.,Flower
3807,87486,Iridaceae,Iris,Iris lutescens Lam.,Flower
3808,87491,Asteraceae,Cirsium,Cirsium oleraceum (L.) Scop.,Flower
3809,87536,Orchidaceae,Ophrys,Ophrys speculum Link,Flower
3810,87591,Geraniaceae,Geranium,Geranium columbinum L.,Flower
3811,87612,Scrophulariaceae,Verbascum,Verbascum nigrum L.,Flower
3812,87652,Violaceae,Viola,Viola tricolor L.,Flower
3813,87662,Malvaceae,Malva,Malva sylvestris L.,Flower
3814,87700,Lamiaceae,Ajuga,Ajuga reptans L.,Flower
3815,87727,Campanulaceae,Campanula,Campanula persicifolia L.,Flower
3816,87729,Geraniaceae,Geranium,Geranium rotundifolium L.,Flower
3817,87734,Fabaceae,Trifolium,Trifolium subterraneum L.,Flower
3818,87812,Scrophulariaceae,Verbascum,Verbascum pulverulentum Vill.,Flower
3819,87852,Violaceae,Viola,Viola biflora L.,Flower
3820,87881,Gentianaceae,Gentiana,Gentiana verna L.,Flower
3821,87885,Scrophulariaceae,Verbascum,Verbascum boerhavii L.,Flower
3822,87900,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower
3823,87917,Campanulaceae,Campanula,Campanula latifolia L.,Flower
3824,87955,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower
3825,87958,Violaceae,Viola,Viola arvensis Murray,Flower
3826,87975,Amaryllidaceae,Allium,Allium ursinum L.,Flower
3827,87998,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower
3828,88000,Amaryllidaceae,Allium,Allium nigrum L.,Flower
3829,88041,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower
3830,88054,Violaceae,Viola,Viola odorata L.,Flower
3831,88058,Malvaceae,Malva,Malva sylvestris L.,Flower
3832,8806,Plantaginaceae,Veronica,Veronica chamaedrys L.,Flower
3833,88066,Orchidaceae,Ophrys,Ophrys lutea Cav.,Flower
3834,88092,Plantaginaceae,Veronica,Veronica chamaedrys L.,Flower
3835,88094,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower
3836,88119,Orchidaceae,Ophrys,Ophrys fuciflora (F.W.Schmidt) Moench,Flower
3837,88136,Orchidaceae,Ophrys,Ophrys bertolonii Moretti,Flower
3838,88185,Lamiaceae,Ajuga,Ajuga genevensis L.,Flower
3839,88195,Plantaginaceae,Veronica,Veronica chamaedrys L.,Flower
3840,88203,Amaryllidaceae,Allium,Allium narcissiflorum Vill.,Flower
3841,88222,Gentianaceae,Gentiana,Gentiana purpurea L.,Flower
3842,88226,Gentianaceae,Gentiana,Gentiana acaulis L.,Flower
3843,88252,Campanulaceae,Campanula,Campanula rapunculus L.,Flower
3844,88266,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower
3845,88276,Plantaginaceae,Veronica,Veronica serpyllifolia L.,Flower
3846,88279,Rosaceae,Rosa,Rosa canina L.,Flower
3847,8828,Fabaceae,Trifolium,Trifolium incarnatum L.,Flower
3848,88312,Plantaginaceae,Veronica,Veronica chamaedrys L.,Flower
3849,88325,Amaryllidaceae,Allium,Allium schoenoprasum L.,Flower
3850,88369,Gentianaceae,Gentiana,Gentiana pneumonanthe L.,Flower
3851,88382,Campanulaceae,Campanula,Campanula patula L.,Flower
3852,88434,Fabaceae,Trifolium,Trifolium stellatum L.,Flower
3853,88443,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower
3854,88446,Geraniaceae,Geranium,Geranium dissectum L.,Flower
3855,88459,Orchidaceae,Ophrys,Ophrys fuciflora (F.W.Schmidt) Moench,Flower
3856,8846,Malvaceae,Malva,Malva arborea (L.) Webb & Berthel.,Flower
3857,88503,Malvaceae,Malva,Malva moschata L.,Flower
3858,88532,Campanulaceae,Campanula,Campanula glomerata L.,Flower
3859,88550,Iridaceae,Iris,Iris lutescens Lam.,Flower
3860,88594,Scrophulariaceae,Verbascum,Verbascum lychnitis L.,Flower
3861,88655,Malvaceae,Malva,Malva sylvestris L.,Flower
3862,88667,Amaryllidaceae,Allium,Allium sphaerocephalon L.,Flower
3863,88719,Gentianaceae,Gentiana,Gentiana acaulis L.,Flower
3864,88788,Orchidaceae,Ophrys,Ophrys lupercalis Devillers & Devillers-Tersch.,Flower
3865,88800,Gentianaceae,Gentiana,Gentiana alpina Vill.,Flower
3866,88831,Violaceae,Viola,Viola tricolor L.,Flower
3867,88879,Lamiaceae,Ajuga,Ajuga genevensis L.,Flower
3868,8888,Violaceae,Viola,Viola alba Besser,Flower
3869,88892,Geraniaceae,Geranium,Geranium sanguineum L.,Flower
3870,88901,Gentianaceae,Gentiana,Gentiana purpurea L.,Flower
3871,88913,Violaceae,Viola,Viola odorata L.,Flower
3872,88929,Plantaginaceae,Veronica,Veronica cymbalaria Bodard,Flower
3873,88956,Campanulaceae,Campanula,Campanula rapunculus L.,Flower
3874,88964,Geraniaceae,Geranium,Geranium robertianum L.,Flower
3875,88974,Iridaceae,Iris,Iris lutescens Lam.,Flower
3876,88999,Plantaginaceae,Veronica,Veronica chamaedrys L.,Flower
3877,8900,Fabaceae,Trifolium,Trifolium pratense L.,Flower
3878,89081,Orchidaceae,Ophrys,Ophrys lutea Cav.,Flower
3879,89091,Fabaceae,Trifolium,Trifolium stellatum L.,Flower
3880,89108,Amaryllidaceae,Allium,Allium polyanthum Schult. & Schult.f.,Flower
3881,89121,Plantaginaceae,Veronica,Veronica chamaedrys L.,Flower
3882,89158,Amaryllidaceae,Narcissus,Narcissus dubius Gouan,Flower
3883,89166,Amaryllidaceae,Allium,Allium triquetrum L.,Flower
3884,89179,Amaryllidaceae,Allium,Allium schoenoprasum L.,Flower
3885,89184,Gentianaceae,Gentiana,Gentiana burseri Lapeyr.,Flower
3886,89252,Plantaginaceae,Veronica,Veronica officinalis L.,Flower
3887,89275,Iridaceae,Iris,Iris foetidissima L.,Flower
3888,89318,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower
3889,89319,Geraniaceae,Geranium,Geranium pratense L.,Flower
3890,89345,Rosaceae,Rosa,Rosa pendulina L.,Flower
3891,89359,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower
3892,8937,Amaryllidaceae,Allium,Allium schoenoprasum L.,Flower
3893,89378,Geraniaceae,Geranium,Geranium dissectum L.,Flower
3894,89407,Violaceae,Viola,Viola calcarata L.,Flower
3895,8946,Rosaceae,Rosa,Rosa pendulina L.,Flower
3896,89466,Fabaceae,Trifolium,Trifolium pratense L.,Flower
3897,89481,Orchidaceae,Ophrys,Ophrys speculum Link,Flower
3898,89525,Orchidaceae,Ophrys,Ophrys lutea Cav.,Flower
3899,89571,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower
3900,89584,Scrophulariaceae,Verbascum,Verbascum nigrum L.,Flower
3901,89587,Fabaceae,Trifolium,Trifolium subterraneum L.,Flower
3902,89602,Violaceae,Viola,Viola lutea Huds.,Flower
3903,89626,Rosaceae,Rosa,Rosa pendulina L.,Flower
3904,8968,Rosaceae,Rosa,Rosa canina L.,Flower
3905,89707,Iridaceae,Iris,Iris lutescens Lam.,Flower
3906,89770,Amaryllidaceae,Allium,Allium schoenoprasum L.,Flower
3907,89804,Fabaceae,Trifolium,Trifolium resupinatum L.,Flower
3908,89811,Violaceae,Viola,Viola alba Besser,Flower
3909,89830,Geraniaceae,Geranium,Geranium rotundifolium L.,Flower
3910,8987,Violaceae,Viola,Viola calcarata L.,Flower
3911,89884,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower
3912,89919,Gentianaceae,Gentiana,Gentiana burseri Lapeyr.,Flower
3913,89996,Orchidaceae,Ophrys,Ophrys lutea Cav.,Flower
3914,90019,Geraniaceae,Geranium,Geranium molle L.,Flower
3915,90024,Campanulaceae,Campanula,Campanula persicifolia L.,Flower
3916,9004,Asteraceae,Cirsium,Cirsium vulgare (Savi) Ten.,Flower
3917,90058,Asteraceae,Cirsium,Cirsium eriophorum (L.) Scop.,Flower
3918,9006,Gentianaceae,Gentiana,Gentiana lutea L.,Flower
3919,90072,Geraniaceae,Geranium,Geranium molle L.,Flower
3920,90081,Asteraceae,Cirsium,Cirsium palustre (L.) Scop.,Flower
3921,90119,Orchidaceae,Ophrys,Ophrys virescens Philippe,Flower
3922,90177,Malvaceae,Malva,Malva neglecta Wallr.,Flower
3923,90188,Malvaceae,Malva,Malva sylvestris L.,Flower
3924,90198,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower
3925,90212,Amaryllidaceae,Narcissus,Narcissus dubius Gouan,Flower
3926,90226,Rosaceae,Rosa,Rosa agrestis Savi,Flower
3927,90227,Asteraceae,Cirsium,Cirsium vulgare (Savi) Ten.,Flower
3928,90230,Asteraceae,Cirsium,Cirsium eriophorum (L.) Scop.,Flower
3929,90251,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower
3930,90253,Violaceae,Viola,Viola lutea Huds.,Flower
3931,90256,Gentianaceae,Gentiana,Gentiana burseri Lapeyr.,Flower
3932,90257,Amaryllidaceae,Allium,Allium sphaerocephalon L.,Flower
3933,90266,Asteraceae,Cirsium,Cirsium palustre (L.) Scop.,Flower
3934,90282,Malvaceae,Malva,Malva moschata L.,Flower
3935,90307,Malvaceae,Malva,Malva sylvestris L.,Flower
3936,90334,Malvaceae,Malva,Malva sylvestris L.,Flower
3937,9036,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower
3938,90420,Amaryllidaceae,Narcissus,Narcissus tazetta L.,Flower
3939,90427,Gentianaceae,Gentiana,Gentiana pyrenaica L.,Flower
3940,90434,Orchidaceae,Ophrys,Ophrys lupercalis Devillers & Devillers-Tersch.,Flower
3941,9044,Plantaginaceae,Veronica,Veronica persica Poir.,Flower
3942,90477,Rosaceae,Rosa,Rosa spinosissima L.,Flower
3943,9049,Geraniaceae,Geranium,Geranium molle L.,Flower
3944,90573,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower
3945,90623,Violaceae,Viola,Viola odorata L.,Flower
3946,90665,Geraniaceae,Geranium,Geranium sylvaticum L.,Flower
3947,90711,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Flower
3948,90747,Rosaceae,Crataegus,Crataegus germanica (L.) Kuntze,Flower
3949,90749,Campanulaceae,Campanula,Campanula rotundifolia L.,Flower
3950,90762,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Flower
3951,90794,Plantaginaceae,Veronica,Veronica beccabunga L.,Flower
3952,9080,Geraniaceae,Geranium,Geranium robertianum L.,Flower
3953,90827,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower
3954,9083,Asteraceae,Cirsium,Cirsium palustre (L.) Scop.,Flower
3955,90867,Geraniaceae,Geranium,Geranium phaeum L.,Flower
3956,90900,Geraniaceae,Geranium,Geranium robertianum L.,Flower
3957,90902,Asteraceae,Cirsium,Cirsium palustre (L.) Scop.,Flower
3958,90916,Geraniaceae,Geranium,Geranium lucidum L.,Flower
3959,90960,Fabaceae,Trifolium,Trifolium pratense L.,Flower
3960,90969,Amaryllidaceae,Narcissus,Narcissus pseudonarcissus L.,Flower
3961,90999,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower
3962,91026,Campanulaceae,Campanula,Campanula glomerata L.,Flower
3963,91088,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower
3964,91099,Violaceae,Viola,Viola arvensis Murray,Flower
3965,9111,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower
3966,91133,Lamiaceae,Ajuga,Ajuga chamaepitys (L.) Schreb.,Flower
3967,9117,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower
3968,9118,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Flower
3969,91319,Iridaceae,Iris,Iris pseudacorus L.,Flower
3970,91327,Amaryllidaceae,Allium,Allium nigrum L.,Flower
3971,91336,Amaryllidaceae,Allium,Allium polyanthum Schult. & Schult.f.,Flower
3972,91360,Gentianaceae,Gentiana,Gentiana pyrenaica L.,Flower
3973,91368,Violaceae,Viola,Viola lutea Huds.,Flower
3974,91384,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower
3975,91388,Rosaceae,Crataegus,Crataegus germanica (L.) Kuntze,Flower
3976,91393,Campanulaceae,Campanula,Campanula rotundifolia L.,Flower
3977,91394,Amaryllidaceae,Narcissus,Narcissus dubius Gouan,Flower
3978,9141,Geraniaceae,Geranium,Geranium pratense L.,Flower
3979,91419,Rosaceae,Rosa,Rosa pendulina L.,Flower
3980,91466,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower
3981,91474,Plantaginaceae,Veronica,Veronica beccabunga L.,Flower
3982,91476,Iridaceae,Iris,Iris lutescens Lam.,Flower
3983,91517,Scrophulariaceae,Verbascum,Verbascum blattaria L.,Flower
3984,9153,Plantaginaceae,Veronica,Veronica chamaedrys L.,Flower
3985,91536,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower
3986,9157,Orchidaceae,Ophrys,Ophrys passionis Sennen,Flower
3987,91708,Campanulaceae,Campanula,Campanula trachelium L.,Flower
3988,91749,Orchidaceae,Ophrys,Ophrys passionis Sennen,Flower
3989,91801,Geraniaceae,Geranium,Geranium molle L.,Flower
3990,91843,Rosaceae,Crataegus,Crataegus laevigata (Poir.) DC.,Flower
3991,91855,Geraniaceae,Geranium,Geranium molle L.,Flower
3992,91871,Fabaceae,Trifolium,Trifolium repens L.,Flower
3993,91881,Lamiaceae,Ajuga,Ajuga reptans L.,Flower
3994,91885,Geraniaceae,Geranium,Geranium rotundifolium L.,Flower
3995,9189,Fabaceae,Trifolium,Trifolium scabrum L.,Flower
3996,91895,Scrophulariaceae,Verbascum,Verbascum blattaria L.,Flower
3997,91945,Fabaceae,Trifolium,Trifolium pratense L.,Flower
3998,91946,Geraniaceae,Geranium,Geranium phaeum L.,Flower
3999,91947,Asteraceae,Cirsium,Cirsium eriophorum (L.) Scop.,Flower
4000,92008,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower
4001,92019,Geraniaceae,Geranium,Geranium sanguineum L.,Flower
4002,92034,Lamiaceae,Ajuga,Ajuga reptans L.,Flower
4003,9209,Campanulaceae,Campanula,Campanula glomerata L.,Flower
4004,92117,Plantaginaceae,Veronica,Veronica persica Poir.,Flower
4005,92151,Geraniaceae,Geranium,Geranium pyrenaicum Burm.f.,Flower
4006,92154,Campanulaceae,Campanula,Campanula glomerata L.,Flower
4007,92173,Campanulaceae,Campanula,Campanula rapunculus L.,Flower
4008,92188,Campanulaceae,Campanula,Campanula medium L.,Flower
4009,92222,Campanulaceae,Campanula,Campanula scheuchzeri Vill.,Flower
4010,92250,Rosaceae,Rosa,Rosa canina L.,Flower
4011,92276,Amaryllidaceae,Narcissus,Narcissus pseudonarcissus L.,Flower
4012,92285,Asteraceae,Cirsium,Cirsium vulgare (Savi) Ten.,Flower
4013,92289,Lamiaceae,Ajuga,Ajuga genevensis L.,Flower
4014,92306,Geraniaceae,Geranium,Geranium molle L.,Flower
4015,92342,Geraniaceae,Geranium,Geranium robertianum L.,Flower
4016,9235,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Flower
4017,92386,Violaceae,Viola,Viola alba Besser,Flower
4018,92422,Gentianaceae,Gentiana,Gentiana acaulis L.,Flower
4019,92433,Campanulaceae,Campanula,Campanula persicifolia L.,Flower
4020,9247,Scrophulariaceae,Verbascum,Verbascum sinuatum L.,Flower
4021,92481,Violaceae,Viola,Viola arvensis Murray,Flower
4022,92502,Geraniaceae,Geranium,Geranium dissectum L.,Flower
4023,92506,Amaryllidaceae,Allium,Allium nigrum L.,Flower
4024,92509,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower
4025,92526,Orchidaceae,Ophrys,Ophrys bertolonii Moretti,Flower
4026,92529,Campanulaceae,Campanula,Campanula rotundifolia L.,Flower
4027,92551,Gentianaceae,Gentiana,Gentiana acaulis L.,Flower
4028,9256,Orchidaceae,Ophrys,Ophrys passionis Sennen,Flower
4029,92596,Geraniaceae,Geranium,Geranium nodosum L.,Flower
4030,92626,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower
4031,9265,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower
4032,92665,Asteraceae,Cirsium,Cirsium palustre (L.) Scop.,Flower
4033,9275,Geraniaceae,Geranium,Geranium phaeum L.,Flower
4034,92767,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower
4035,92769,Malvaceae,Malva,Malva sylvestris L.,Flower
4036,92794,Fabaceae,Trifolium,Trifolium pratense L.,Flower
4037,92795,Orchidaceae,Ophrys,Ophrys virescens Philippe,Flower
4038,9281,Asteraceae,Cirsium,Cirsium eriophorum (L.) Scop.,Flower
4039,92850,Orchidaceae,Ophrys,Ophrys arachnitiformis Gren. & M.Philippe,Flower
4040,9290,Geraniaceae,Geranium,Geranium nodosum L.,Flower
4041,92900,Campanulaceae,Campanula,Campanula scheuchzeri Vill.,Flower
4042,92934,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower
4043,92942,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower
