,id,family,genus,species
4950,82961,Campanulaceae,Campanula,Campanula rotundifolia L.
4951,82967,Geraniaceae,Geranium,Geranium dissectum L.
4952,82970,Rosaceae,Crataegus,Crataegus monogyna Jacq.
4953,8298,Rosaceae,Crataegus,Crataegus germanica (L.) Kuntze
4954,82990,Geraniaceae,Geranium,Geranium dissectum L.
4955,8302,Rosaceae,Crataegus,Crataegus monogyna Jacq.
4956,83029,Rosaceae,Crataegus,Crataegus monogyna Jacq.
4957,83072,Campanulaceae,Campanula,Campanula trachelium L.
4958,83089,Lamiaceae,Lavandula,Lavandula stoechas L.
4959,83110,Campanulaceae,Campanula,Campanula rotundifolia L.
4960,83118,Rosaceae,Crataegus,Crataegus monogyna Jacq.
4961,83130,Rosaceae,Rosa,Rosa pendulina L.
4962,83139,Orchidaceae,Ophrys,Ophrys scolopax Cav.
4963,83150,Rosaceae,Crataegus,Crataegus azarolus L.
4964,83193,Rosaceae,Crataegus,Crataegus azarolus L.
4965,83194,Rosaceae,Crataegus,Crataegus azarolus L.
4966,832,Campanulaceae,Campanula,Campanula persicifolia L.
4967,83203,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour
4968,83215,Geraniaceae,Geranium,Geranium sanguineum L.
4969,83275,Campanulaceae,Campanula,Campanula medium L.
4970,83284,Rosaceae,Crataegus,Crataegus monogyna Jacq.
4971,83300,Geraniaceae,Geranium,Geranium sylvaticum L.
4972,83305,Scrophulariaceae,Verbascum,Verbascum lychnitis L.
4973,83306,Scrophulariaceae,Verbascum,Verbascum thapsus L.
4974,83328,Rosaceae,Crataegus,Crataegus monogyna Jacq.
4975,83373,Rosaceae,Crataegus,Crataegus monogyna Jacq.
4976,83377,Rosaceae,Crataegus,Crataegus germanica (L.) Kuntze
4977,83407,Geraniaceae,Geranium,Geranium dissectum L.
4978,83409,Geraniaceae,Geranium,Geranium rotundifolium L.
4979,83417,Geraniaceae,Geranium,Geranium rotundifolium L.
4980,83428,Rosaceae,Crataegus,Crataegus laevigata (Poir.) DC.
4981,83437,Amaryllidaceae,Narcissus,Narcissus tazetta L.
4982,83462,Rosaceae,Crataegus,Crataegus monogyna Jacq.
4983,83468,Rosaceae,Crataegus,Crataegus laevigata (Poir.) DC.
4984,83473,Orchidaceae,Ophrys,Ophrys aranifera Huds.
4985,83512,Orchidaceae,Ophrys,Ophrys scolopax Cav.
4986,83541,Geraniaceae,Geranium,Geranium robertianum L.
4987,83551,Orchidaceae,Ophrys,Ophrys arachnitiformis Gren. & M.Philippe
4988,83567,Scrophulariaceae,Verbascum,Verbascum thapsus L.
4989,8357,Geraniaceae,Geranium,Geranium sylvaticum L.
4990,83574,Iridaceae,Iris,Iris foetidissima L.
4991,83586,Scrophulariaceae,Verbascum,Verbascum thapsus L.
4992,83590,Scrophulariaceae,Verbascum,Verbascum blattaria L.
4993,83596,Rosaceae,Crataegus,Crataegus azarolus L.
4994,83603,Rosaceae,Crataegus,Crataegus monogyna Jacq.
4995,83653,Campanulaceae,Campanula,Campanula medium L.
4996,83679,Rosaceae,Crataegus,Crataegus monogyna Jacq.
4997,8368,Orchidaceae,Ophrys,Ophrys fuciflora (F.W.Schmidt) Moench
4998,83692,Orchidaceae,Ophrys,Ophrys virescens Philippe
4999,83712,Scrophulariaceae,Verbascum,Verbascum nigrum L.
5000,83715,Rosaceae,Crataegus,Crataegus monogyna Jacq.
5001,83726,Rosaceae,Rosa,Rosa pendulina L.
5002,83733,Amaryllidaceae,Narcissus,Narcissus dubius Gouan
5003,83747,Geraniaceae,Geranium,Geranium molle L.
5004,83788,Rosaceae,Rosa,Rosa pendulina L.
5005,83797,Geraniaceae,Geranium,Geranium phaeum L.
5006,83799,Rosaceae,Crataegus,Crataegus monogyna Jacq.
5007,83828,Liliaceae,Tulipa,Tulipa sylvestris L.
5008,83829,Rosaceae,Rosa,Rosa canina L.
5009,83832,Orchidaceae,Ophrys,Ophrys aranifera Huds.
5010,83844,Rosaceae,Crataegus,Crataegus germanica (L.) Kuntze
5011,83847,Rosaceae,Rosa,Rosa canina L.
5012,8385,Scrophulariaceae,Verbascum,Verbascum sinuatum L.
5013,83866,Geraniaceae,Geranium,Geranium sylvaticum L.
5014,83879,Scrophulariaceae,Verbascum,Verbascum pulverulentum Vill.
5015,8389,Campanulaceae,Campanula,Campanula glomerata L.
5016,83893,Amaryllidaceae,Narcissus,Narcissus dubius Gouan
5017,83908,Rosaceae,Rosa,Rosa agrestis Savi
5018,83977,Scrophulariaceae,Verbascum,Verbascum thapsus L.
5019,8400,Scrophulariaceae,Verbascum,Verbascum pulverulentum Vill.
5020,84026,Iridaceae,Iris,Iris lutescens Lam.
5021,84030,Scrophulariaceae,Verbascum,Verbascum pulverulentum Vill.
5022,84086,Geraniaceae,Geranium,Geranium molle L.
5023,84098,Geraniaceae,Geranium,Geranium pratense L.
5024,84144,Orchidaceae,Ophrys,Ophrys arachnitiformis Gren. & M.Philippe
5025,84146,Orchidaceae,Ophrys,Ophrys aranifera Huds.
5026,84188,Geraniaceae,Geranium,Geranium sylvaticum L.
5027,84200,Rosaceae,Rosa,Rosa pendulina L.
5028,84235,Geraniaceae,Geranium,Geranium phaeum L.
5029,84238,Geraniaceae,Geranium,Geranium molle L.
5030,84286,Orchidaceae,Ophrys,Ophrys apifera Huds.
5031,84320,Rosaceae,Crataegus,Crataegus monogyna Jacq.
5032,84385,Orchidaceae,Ophrys,Ophrys insectifera L.
5033,84394,Scrophulariaceae,Verbascum,Verbascum lychnitis L.
5034,84419,Rosaceae,Rosa,Rosa pendulina L.
5035,84427,Rosaceae,Crataegus,Crataegus azarolus L.
5036,84447,Amaryllidaceae,Narcissus,Narcissus tazetta L.
5037,84472,Campanulaceae,Campanula,Campanula trachelium L.
5038,84486,Geraniaceae,Geranium,Geranium nodosum L.
5039,84534,Orchidaceae,Ophrys,Ophrys scolopax Cav.
5040,84555,Orchidaceae,Ophrys,Ophrys passionis Sennen
5041,84594,Orchidaceae,Ophrys,Ophrys fuciflora (F.W.Schmidt) Moench
5042,84606,Orchidaceae,Ophrys,Ophrys virescens Philippe
5043,84630,Iridaceae,Iris,Iris lutescens Lam.
5044,84640,Orchidaceae,Ophrys,Ophrys virescens Philippe
5045,84659,Rosaceae,Crataegus,Crataegus laevigata (Poir.) DC.
5046,8470,Campanulaceae,Campanula,Campanula scheuchzeri Vill.
5047,84725,Geraniaceae,Geranium,Geranium sanguineum L.
5048,8473,Rosaceae,Crataegus,Crataegus monogyna Jacq.
5049,84739,Rosaceae,Crataegus,Crataegus monogyna Jacq.
5050,84752,Campanulaceae,Campanula,Campanula glomerata L.
5051,84763,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour
5052,84769,Scrophulariaceae,Verbascum,Verbascum nigrum L.
5053,84780,Geraniaceae,Geranium,Geranium robertianum L.
5054,84845,Geraniaceae,Geranium,Geranium phaeum L.
5055,84892,Orchidaceae,Ophrys,Ophrys apifera Huds.
5056,84918,Geraniaceae,Geranium,Geranium sylvaticum L.
5057,84925,Asparagaceae,Hyacinthoides,Hyacinthoides non-scripta (L.) Chouard ex Rothm.
5058,8493,Rosaceae,Crataegus,Crataegus monogyna Jacq.
5059,84942,Rosaceae,Crataegus,Crataegus germanica (L.) Kuntze
5060,84990,Scrophulariaceae,Verbascum,Verbascum lychnitis L.
5061,85016,Rosaceae,Crataegus,Crataegus azarolus L.
5062,85058,Rosaceae,Crataegus,Crataegus germanica (L.) Kuntze
5063,851,Rosaceae,Crataegus,Crataegus germanica (L.) Kuntze
5064,85141,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour
5065,85160,Rosaceae,Crataegus,Crataegus laevigata (Poir.) DC.
5066,85204,Rosaceae,Crataegus,Crataegus monogyna Jacq.
5067,85230,Geraniaceae,Geranium,Geranium nodosum L.
5068,85240,Geraniaceae,Geranium,Geranium rotundifolium L.
5069,85243,Scrophulariaceae,Verbascum,Verbascum blattaria L.
5070,85250,Geraniaceae,Geranium,Geranium pratense L.
5071,85267,Lamiaceae,Lavandula,Lavandula stoechas L.
5072,85271,Geraniaceae,Geranium,Geranium sylvaticum L.
5073,85274,Geraniaceae,Geranium,Geranium molle L.
5074,85279,Orchidaceae,Ophrys,Ophrys lutea Cav.
5075,85298,Iridaceae,Iris,Iris lutescens Lam.
5076,85306,Rosaceae,Crataegus,Crataegus monogyna Jacq.
5077,85309,Scrophulariaceae,Verbascum,Verbascum pulverulentum Vill.
5078,85327,Geraniaceae,Geranium,Geranium phaeum L.
5079,8533,Geraniaceae,Geranium,Geranium rotundifolium L.
5080,85337,Amaryllidaceae,Narcissus,Narcissus dubius Gouan
5081,85345,Asparagaceae,Hyacinthoides,Hyacinthoides non-scripta (L.) Chouard ex Rothm.
5082,85375,Ericaceae,Rhododendron,Rhododendron ferrugineum L.
5083,8541,Orchidaceae,Ophrys,Ophrys passionis Sennen
5084,85414,Iridaceae,Iris,Iris lutescens Lam.
5085,85445,Geraniaceae,Geranium,Geranium molle L.
5086,85484,Rosaceae,Crataegus,Crataegus laevigata (Poir.) DC.
5087,8551,Geraniaceae,Geranium,Geranium molle L.
5088,85551,Scrophulariaceae,Verbascum,Verbascum sinuatum L.
5089,85554,Scrophulariaceae,Verbascum,Verbascum thapsus L.
5090,85559,Rosaceae,Crataegus,Crataegus germanica (L.) Kuntze
5091,85589,Rosaceae,Crataegus,Crataegus monogyna Jacq.
5092,8559,Lamiaceae,Lavandula,Lavandula stoechas L.
5093,85598,Fabaceae,Wisteria,Wisteria sinensis (Sims) Sweet
5094,85600,Scrophulariaceae,Verbascum,Verbascum lychnitis L.
5095,85620,Campanulaceae,Campanula,Campanula scheuchzeri Vill.
5096,85635,Orchidaceae,Ophrys,Ophrys arachnitiformis Gren. & M.Philippe
5097,85639,Iridaceae,Iris,Iris lutescens Lam.
5098,85665,Scrophulariaceae,Verbascum,Verbascum sinuatum L.
5099,8567,Campanulaceae,Campanula,Campanula scheuchzeri Vill.
5100,85673,Asparagaceae,Hyacinthoides,Hyacinthoides non-scripta (L.) Chouard ex Rothm.
5101,85687,Rosaceae,Rosa,Rosa canina L.
5102,85704,Scrophulariaceae,Verbascum,Verbascum lychnitis L.
5103,85707,Scrophulariaceae,Verbascum,Verbascum boerhavii L.
5104,85711,Amaryllidaceae,Galanthus,Galanthus nivalis L.
5105,85712,Scrophulariaceae,Verbascum,Verbascum lychnitis L.
5106,85721,Orchidaceae,Ophrys,Ophrys lupercalis Devillers & Devillers-Tersch.
5107,85754,Scrophulariaceae,Verbascum,Verbascum thapsus L.
5108,85756,Iridaceae,Iris,Iris lutescens Lam.
5109,85762,Orchidaceae,Ophrys,Ophrys scolopax Cav.
5110,85777,Orchidaceae,Ophrys,Ophrys apifera Huds.
5111,858,Geraniaceae,Geranium,Geranium molle L.
5112,85823,Orchidaceae,Ophrys,Ophrys arachnitiformis Gren. & M.Philippe
5113,85824,Rosaceae,Crataegus,Crataegus monogyna Jacq.
5114,85888,Rosaceae,Crataegus,Crataegus monogyna Jacq.
5115,8589,Rosaceae,Crataegus,Crataegus monogyna Jacq.
5116,8592,Orchidaceae,Ophrys,Ophrys virescens Philippe
5117,85924,Iridaceae,Iris,Iris lutescens Lam.
5118,85930,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour
5119,85954,Scrophulariaceae,Verbascum,Verbascum blattaria L.
5120,86016,Campanulaceae,Campanula,Campanula patula L.
5121,8606,Geraniaceae,Geranium,Geranium dissectum L.
5122,8607,Iridaceae,Iris,Iris lutescens Lam.
5123,86104,Iridaceae,Iris,Iris pseudacorus L.
5124,86115,Amaryllidaceae,Narcissus,Narcissus dubius Gouan
5125,86118,Geraniaceae,Geranium,Geranium phaeum L.
5126,86139,Geraniaceae,Geranium,Geranium molle L.
5127,86145,Hydrangeaceae,Hydrangea,Hydrangea macrophylla (Thunb.) Ser.
5128,86187,Amaryllidaceae,Narcissus,Narcissus dubius Gouan
5129,86218,Lamiaceae,Lavandula,Lavandula stoechas L.
5130,86245,Rosaceae,Crataegus,Crataegus monogyna Jacq.
5131,86249,Rosaceae,Crataegus,Crataegus monogyna Jacq.
5132,86252,Campanulaceae,Campanula,Campanula persicifolia L.
5133,86273,Scrophulariaceae,Verbascum,Verbascum thapsus L.
5134,86317,Geraniaceae,Geranium,Geranium sylvaticum L.
5135,86333,Geraniaceae,Geranium,Geranium robertianum L.
5136,86339,Rosaceae,Rosa,Rosa canina L.
5137,86341,Rosaceae,Rosa,Rosa pendulina L.
5138,86374,Orchidaceae,Ophrys,Ophrys apifera Huds.
5139,86377,Scrophulariaceae,Verbascum,Verbascum blattaria L.
5140,86414,Campanulaceae,Campanula,Campanula trachelium L.
5141,86425,Geraniaceae,Geranium,Geranium robertianum L.
5142,86494,Geraniaceae,Geranium,Geranium columbinum L.
5143,86522,Orchidaceae,Ophrys,Ophrys arachnitiformis Gren. & M.Philippe
5144,86549,Rosaceae,Rosa,Rosa agrestis Savi
5145,86558,Liliaceae,Tulipa,Tulipa sylvestris L.
5146,86562,Rosaceae,Rosa,Rosa canina L.
5147,86567,Ericaceae,Rhododendron,Rhododendron ferrugineum L.
5148,86623,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour
5149,86630,Orchidaceae,Ophrys,Ophrys apifera Huds.
5150,86670,Orchidaceae,Ophrys,Ophrys aranifera Huds.
5151,86675,Campanulaceae,Campanula,Campanula glomerata L.
5152,86711,Scrophulariaceae,Verbascum,Verbascum blattaria L.
5153,86712,Orchidaceae,Ophrys,Ophrys lutea Cav.
5154,8675,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour
5155,86764,Scrophulariaceae,Verbascum,Verbascum blattaria L.
5156,86771,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour
5157,86818,Liliaceae,Tulipa,Tulipa sylvestris L.
5158,86819,Orchidaceae,Ophrys,Ophrys apifera Huds.
5159,86820,Rosaceae,Crataegus,Crataegus laevigata (Poir.) DC.
5160,86869,Geraniaceae,Geranium,Geranium sanguineum L.
5161,86884,Scrophulariaceae,Verbascum,Verbascum blattaria L.
5162,86885,Campanulaceae,Campanula,Campanula patula L.
5163,8691,Orchidaceae,Ophrys,Ophrys aranifera Huds.
5164,86920,Rosaceae,Crataegus,Crataegus monogyna Jacq.
5165,86952,Rosaceae,Rosa,Rosa pendulina L.
5166,86960,Rosaceae,Crataegus,Crataegus germanica (L.) Kuntze
5167,86996,Amaryllidaceae,Narcissus,Narcissus pseudonarcissus L.
5168,87,Campanulaceae,Campanula,Campanula persicifolia L.
5169,8700,Orchidaceae,Ophrys,Ophrys aranifera Huds.
5170,87063,Rosaceae,Rosa,Rosa agrestis Savi
5171,87071,Lamiaceae,Lavandula,Lavandula stoechas L.
5172,8710,Ericaceae,Rhododendron,Rhododendron ferrugineum L.
5173,87111,Campanulaceae,Campanula,Campanula rhomboidalis L.
5174,87132,Asparagaceae,Hyacinthoides,Hyacinthoides non-scripta (L.) Chouard ex Rothm.
5175,87137,Campanulaceae,Campanula,Campanula persicifolia L.
5176,87161,Rosaceae,Rosa,Rosa pendulina L.
5177,8720,Scrophulariaceae,Verbascum,Verbascum sinuatum L.
5178,87208,Iridaceae,Iris,Iris lutescens Lam.
5179,87227,Orchidaceae,Ophrys,Ophrys scolopax Cav.
5180,87259,Campanulaceae,Campanula,Campanula persicifolia L.
5181,87264,Campanulaceae,Campanula,Campanula rapunculus L.
5182,87274,Rosaceae,Crataegus,Crataegus monogyna Jacq.
5183,87289,Geraniaceae,Geranium,Geranium phaeum L.
5184,8731,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour
5185,87333,Scrophulariaceae,Verbascum,Verbascum blattaria L.
5186,87339,Scrophulariaceae,Verbascum,Verbascum pulverulentum Vill.
5187,87350,Campanulaceae,Campanula,Campanula glomerata L.
5188,87359,Campanulaceae,Campanula,Campanula rotundifolia L.
5189,87408,Orchidaceae,Ophrys,Ophrys lutea Cav.
5190,87414,Amaryllidaceae,Narcissus,Narcissus pseudonarcissus L.
5191,87425,Iridaceae,Iris,Iris foetidissima L.
5192,87447,Scrophulariaceae,Verbascum,Verbascum thapsus L.
5193,87452,Orchidaceae,Ophrys,Ophrys lutea Cav.
5194,87458,Orchidaceae,Ophrys,Ophrys apifera Huds.
5195,87462,Scrophulariaceae,Verbascum,Verbascum thapsus L.
5196,87465,Orchidaceae,Ophrys,Ophrys apifera Huds.
5197,87467,Scrophulariaceae,Verbascum,Verbascum thapsus L.
5198,87483,Rosaceae,Crataegus,Crataegus germanica (L.) Kuntze
5199,87486,Iridaceae,Iris,Iris lutescens Lam.
5200,87536,Orchidaceae,Ophrys,Ophrys speculum Link
5201,87591,Geraniaceae,Geranium,Geranium columbinum L.
5202,87607,Iridaceae,Iris,Iris lutescens Lam.
5203,87612,Scrophulariaceae,Verbascum,Verbascum nigrum L.
5204,87614,Geraniaceae,Geranium,Geranium rotundifolium L.
5205,87658,Rosaceae,Rosa,Rosa agrestis Savi
5206,87727,Campanulaceae,Campanula,Campanula persicifolia L.
5207,87729,Geraniaceae,Geranium,Geranium rotundifolium L.
5208,87778,Orchidaceae,Ophrys,Ophrys passionis Sennen
5209,87783,Orchidaceae,Ophrys,Ophrys apifera Huds.
5210,87812,Scrophulariaceae,Verbascum,Verbascum pulverulentum Vill.
5211,87825,Geraniaceae,Geranium,Geranium sylvaticum L.
5212,87885,Scrophulariaceae,Verbascum,Verbascum boerhavii L.
5213,87900,Orchidaceae,Ophrys,Ophrys scolopax Cav.
5214,87917,Campanulaceae,Campanula,Campanula latifolia L.
5215,87937,Rosaceae,Crataegus,Crataegus germanica (L.) Kuntze
5216,87955,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour
5217,87983,Ericaceae,Rhododendron,Rhododendron ferrugineum L.
5218,87998,Orchidaceae,Ophrys,Ophrys apifera Huds.
5219,88041,Rosaceae,Crataegus,Crataegus monogyna Jacq.
5220,88042,Rosaceae,Rosa,Rosa agrestis Savi
5221,88048,Rosaceae,Crataegus,Crataegus azarolus L.
5222,88060,Rosaceae,Crataegus,Crataegus monogyna Jacq.
5223,88062,Rosaceae,Crataegus,Crataegus azarolus L.
5224,88066,Orchidaceae,Ophrys,Ophrys lutea Cav.
5225,88094,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour
5226,88119,Orchidaceae,Ophrys,Ophrys fuciflora (F.W.Schmidt) Moench
5227,88136,Orchidaceae,Ophrys,Ophrys bertolonii Moretti
5228,88141,Rosaceae,Crataegus,Crataegus monogyna Jacq.
5229,8823,Rosaceae,Crataegus,Crataegus monogyna Jacq.
5230,88252,Campanulaceae,Campanula,Campanula rapunculus L.
5231,88266,Rosaceae,Crataegus,Crataegus monogyna Jacq.
5232,88267,Oleaceae,Jasminum,Jasminum fruticans L.
5233,88279,Rosaceae,Rosa,Rosa canina L.
5234,88343,Campanulaceae,Campanula,Campanula scheuchzeri Vill.
5235,88350,Campanulaceae,Campanula,Campanula trachelium L.
5236,88380,Rosaceae,Crataegus,Crataegus azarolus L.
5237,88382,Campanulaceae,Campanula,Campanula patula L.
5238,88397,Orchidaceae,Ophrys,Ophrys passionis Sennen
5239,884,Scrophulariaceae,Verbascum,Verbascum nigrum L.
5240,88438,Rosaceae,Rosa,Rosa agrestis Savi
5241,88443,Orchidaceae,Ophrys,Ophrys scolopax Cav.
5242,88446,Geraniaceae,Geranium,Geranium dissectum L.
5243,88459,Orchidaceae,Ophrys,Ophrys fuciflora (F.W.Schmidt) Moench
5244,88468,Rosaceae,Crataegus,Crataegus laevigata (Poir.) DC.
5245,88469,Rosaceae,Crataegus,Crataegus monogyna Jacq.
5246,88519,Amaryllidaceae,Galanthus,Galanthus nivalis L.
5247,88523,Geraniaceae,Geranium,Geranium rotundifolium L.
5248,88532,Campanulaceae,Campanula,Campanula glomerata L.
5249,88550,Iridaceae,Iris,Iris lutescens Lam.
5250,88562,Rosaceae,Crataegus,Crataegus monogyna Jacq.
5251,88594,Scrophulariaceae,Verbascum,Verbascum lychnitis L.
5252,88606,Rosaceae,Crataegus,Crataegus germanica (L.) Kuntze
5253,88624,Rosaceae,Crataegus,Crataegus azarolus L.
5254,88666,Lamiaceae,Lavandula,Lavandula stoechas L.
5255,88671,Rosaceae,Crataegus,Crataegus monogyna Jacq.
5256,88683,Geraniaceae,Geranium,Geranium sanguineum L.
5257,88686,Campanulaceae,Campanula,Campanula rotundifolia L.
5258,8870,Asparagaceae,Hyacinthoides,Hyacinthoides non-scripta (L.) Chouard ex Rothm.
5259,88752,Scrophulariaceae,Verbascum,Verbascum thapsus L.
5260,88788,Orchidaceae,Ophrys,Ophrys lupercalis Devillers & Devillers-Tersch.
5261,88877,Rosaceae,Crataegus,Crataegus laevigata (Poir.) DC.
5262,88892,Geraniaceae,Geranium,Geranium sanguineum L.
5263,88956,Campanulaceae,Campanula,Campanula rapunculus L.
5264,88964,Geraniaceae,Geranium,Geranium robertianum L.
5265,88974,Iridaceae,Iris,Iris lutescens Lam.
5266,89081,Orchidaceae,Ophrys,Ophrys lutea Cav.
5267,89082,Lamiaceae,Lavandula,Lavandula stoechas L.
5268,89083,Rosaceae,Crataegus,Crataegus monogyna Jacq.
5269,89109,Amaryllidaceae,Narcissus,Narcissus pseudonarcissus L.
5270,89143,Rosaceae,Crataegus,Crataegus azarolus L.
5271,89158,Amaryllidaceae,Narcissus,Narcissus dubius Gouan
5272,89199,Scrophulariaceae,Verbascum,Verbascum thapsus L.
5273,8921,Geraniaceae,Geranium,Geranium rotundifolium L.
5274,89262,Rosaceae,Crataegus,Crataegus laevigata (Poir.) DC.
5275,89275,Iridaceae,Iris,Iris foetidissima L.
5276,89291,Scrophulariaceae,Verbascum,Verbascum pulverulentum Vill.
5277,89318,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour
5278,89319,Geraniaceae,Geranium,Geranium pratense L.
5279,89345,Rosaceae,Rosa,Rosa pendulina L.
5280,89350,Rosaceae,Crataegus,Crataegus monogyna Jacq.
5281,89359,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour
5282,89378,Geraniaceae,Geranium,Geranium dissectum L.
5283,89430,Amaryllidaceae,Narcissus,Narcissus dubius Gouan
5284,8946,Rosaceae,Rosa,Rosa pendulina L.
5285,89481,Orchidaceae,Ophrys,Ophrys speculum Link
5286,89486,Rosaceae,Rosa,Rosa canina L.
5287,89525,Orchidaceae,Ophrys,Ophrys lutea Cav.
5288,89551,Geraniaceae,Geranium,Geranium molle L.
5289,89554,Asparagaceae,Hyacinthoides,Hyacinthoides non-scripta (L.) Chouard ex Rothm.
5290,89571,Orchidaceae,Ophrys,Ophrys apifera Huds.
5291,89574,Campanulaceae,Campanula,Campanula scheuchzeri Vill.
5292,89584,Scrophulariaceae,Verbascum,Verbascum nigrum L.
5293,89620,Campanulaceae,Campanula,Campanula patula L.
5294,89623,Rosaceae,Rosa,Rosa canina L.
5295,89626,Rosaceae,Rosa,Rosa pendulina L.
5296,89643,Scrophulariaceae,Verbascum,Verbascum thapsus L.
5297,89665,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour
5298,89676,Liliaceae,Tulipa,Tulipa sylvestris L.
5299,8968,Rosaceae,Rosa,Rosa canina L.
5300,89697,Amaryllidaceae,Galanthus,Galanthus nivalis L.
5301,89707,Iridaceae,Iris,Iris lutescens Lam.
5302,89726,Rosaceae,Crataegus,Crataegus monogyna Jacq.
5303,89731,Geraniaceae,Geranium,Geranium sanguineum L.
5304,89819,Liliaceae,Tulipa,Tulipa sylvestris L.
5305,89830,Geraniaceae,Geranium,Geranium rotundifolium L.
5306,89840,Orchidaceae,Ophrys,Ophrys insectifera L.
5307,89870,Ericaceae,Rhododendron,Rhododendron ferrugineum L.
5308,89876,Rosaceae,Crataegus,Crataegus monogyna Jacq.
5309,89880,Rosaceae,Crataegus,Crataegus laevigata (Poir.) DC.
5310,89884,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour
5311,89895,Rosaceae,Rosa,Rosa spinosissima L.
5312,89937,Rosaceae,Crataegus,Crataegus azarolus L.
5313,89949,Lamiaceae,Lavandula,Lavandula stoechas L.
5314,89966,Orchidaceae,Ophrys,Ophrys lupercalis Devillers & Devillers-Tersch.
5315,89996,Orchidaceae,Ophrys,Ophrys lutea Cav.
5316,90,Geraniaceae,Geranium,Geranium molle L.
5317,9001,Geraniaceae,Geranium,Geranium pyrenaicum Burm.f.
5318,90019,Geraniaceae,Geranium,Geranium molle L.
5319,90024,Campanulaceae,Campanula,Campanula persicifolia L.
5320,90033,Rosaceae,Rosa,Rosa pendulina L.
5321,90072,Geraniaceae,Geranium,Geranium molle L.
5322,90088,Fabaceae,Wisteria,Wisteria sinensis (Sims) Sweet
5323,90100,Ericaceae,Rhododendron,Rhododendron ferrugineum L.
5324,90101,Asparagaceae,Hyacinthoides,Hyacinthoides non-scripta (L.) Chouard ex Rothm.
5325,90119,Orchidaceae,Ophrys,Ophrys virescens Philippe
5326,90191,Geraniaceae,Geranium,Geranium molle L.
5327,90196,Scrophulariaceae,Verbascum,Verbascum thapsus L.
5328,90198,Orchidaceae,Ophrys,Ophrys scolopax Cav.
5329,90212,Amaryllidaceae,Narcissus,Narcissus dubius Gouan
5330,90226,Rosaceae,Rosa,Rosa agrestis Savi
5331,90238,Rosaceae,Rosa,Rosa pendulina L.
5332,90251,Orchidaceae,Ophrys,Ophrys apifera Huds.
